,일시,지점,일최고기온(°C),일평균기온(°C),일최저기온(°C),동파가능지수(03h)(단계),동파가능지수(06h)(단계),동파가능지수(09h)(단계),동파가능지수(12h)(단계),동파가능지수(15h)(단계),동파가능지수(18h)(단계),동파가능지수(21h)(단계),동파가능지수(24h)(단계),한파특보(O/X)
1487,2023-01-10,보은(226),0.8510208335168675,-0.05357301180133298,-0.32198395108486083,1,1,0,0,0,0,0,0,0
1488,2023-01-10,천안(232),0.6657751953817945,0.02984279682087381,-0.2100348095126543,0,0,0,0,0,0,0,0,0
1489,2023-01-10,보령(235),0.19236967570327385,0.19667441406528732,0.21910356651413695,0,0,0,0,0,0,0,0,0
1490,2023-01-10,부여(236),0.809855136153518,0.23838231837639073,0.05117985415582726,0,1,0,0,0,0,0,0,0
1491,2023-01-10,금산(238),1.0774321690152906,-0.011865107490229588,-0.43393309265706714,1,1,0,0,0,0,0,0,0
1492,2023-01-10,세종(239),0.7481065901084935,0.32179812699859744,0.16312899572803377,0,0,0,0,0,0,0,0,0
1493,2023-01-10,부안(243),0.3158667677933226,0.3009441748430458,0.20044537625210262,0,0,0,0,0,0,0,0,0
1494,2023-01-10,임실(244),0.9951007742885913,0.15496650975418397,-0.28466757056079195,0,1,0,0,0,0,0,0,0
1495,2023-01-10,정읍(245),0.35703246515667225,0.19667441406528732,0.12581261520396494,0,0,0,0,0,0,0,0,0
1496,2023-01-10,남원(247),1.0980150176969654,0.32179812699859744,0.03252166389379292,0,0,0,0,0,0,0,0,0
1497,2023-01-10,장수(248),1.0156836229702662,-0.03271905964578128,-0.5458822342292735,1,1,0,0,0,0,0,0,0
1498,2023-01-10,영광군(252),0.5834438006550953,0.25923627053194237,0.1071544249419306,0,0,0,0,0,0,0,0,0
1499,2023-01-10,김해시(253),1.7360833268288842,1.4270575912428372,1.1706712698778914,0,0,0,0,0,0,0,0,0
1500,2023-01-10,순창군(254),1.1597635637419896,0.21752836622083901,-0.19137661925061994,0,1,0,0,0,0,0,0,0
1501,2023-01-10,양산시(257),1.7155004781472096,1.2185180696873201,0.8907984159473754,0,0,0,0,0,0,0,0,0
1502,2023-01-10,강진군(259),1.5714205373754857,0.8014390265762864,0.0884962346798961,0,0,0,0,0,0,0,0,0
1503,2023-01-10,장흥(260),1.447923445285437,0.6346074093318729,-0.1540602387265511,0,0,0,0,0,0,0,0,0
1504,2023-01-10,해남(261),1.4685062939671116,0.6137534571763211,-0.1540602387265511,0,0,0,0,0,0,0,0,0
1505,2023-01-10,고흥(262),1.4067577479220874,0.7805850744207347,0.18178718599006813,0,0,0,0,0,0,0,0,0
1506,2023-01-10,의령군(263),1.6125862347388356,0.6137534571763211,0.03252166389379292,0,0,0,0,0,0,0,0,0
1507,2023-01-10,함양군(264),1.5096719913304615,0.19667441406528732,-0.19137661925061994,0,0,0,0,0,0,0,0,0
1508,2023-01-10,진도군ASOS(268),1.3244263531953882,0.8431469308873898,0.3310527080863433,0,0,0,0,0,0,0,0,0
1509,2023-01-10,봉화(271),0.6451923467001194,0.19667441406528732,0.03252166389379292,0,0,0,0,0,0,0,0,0
1510,2023-01-10,영주(272),0.706940892745144,0.02984279682087381,-0.2100348095126543,0,0,0,0,0,0,0,0,0
1511,2023-01-10,문경(273),0.60402664933677,0.3009441748430458,0.14447080546599927,0,0,0,0,0,0,0,0,0
1512,2023-01-10,청송군(276),0.9539350769252415,-0.22040462904574648,-0.5272240439672392,0,1,0,0,0,0,0,0,0
1513,2023-01-10,영덕(277),1.0980150176969654,1.1142483089095618,1.1333548893538228,0,0,0,0,0,0,0,0,0
1514,2023-01-10,의성(278),1.0568493203336156,-0.11613486826798802,-0.4899076634431705,1,1,1,0,0,0,0,0,0
1515,2023-01-10,구미(279),1.2009292611053395,0.48862974424301103,0.2564199470382058,0,0,0,0,0,0,0,0,0
1516,2023-01-10,영천(281),1.0980150176969654,0.3009441748430458,-0.07942747767841343,0,0,0,0,0,0,0,0,0
1517,2023-01-10,경주시(283),1.4685062939671116,0.7180232179540796,0.3310527080863433,0,0,0,0,0,0,0,0,0
1518,2023-01-10,거창(284),1.3038435045137133,0.25923627053194237,-0.3033257608228263,0,1,0,0,0,0,0,0,0
1519,2023-01-10,합천(285),1.345009201877063,0.48862974424301103,0.05117985415582726,0,0,0,0,0,0,0,0,0
1520,2023-01-10,밀양(288),1.4685062939671116,0.8014390265762864,0.3497108983483778,0,0,0,0,0,0,0,0,0
1521,2023-01-10,산청(289),1.221512109787014,0.40521393562080427,0.013863473631758586,0,0,0,0,0,0,0,0,0
1522,2023-01-10,거제(294),1.3038435045137133,1.2810799261539751,1.189329460139926,0,0,0,0,0,0,0,0,0
1523,2023-01-10,남해(295),1.221512109787014,1.2185180696873201,1.1146966990917884,0,0,0,0,0,0,0,0,0
1524,2023-01-10,부천(433),0.1512039783399242,0.09240465328752887,0.2564199470382058,0,0,0,0,0,0,0,0,0
1525,2023-01-10,안양(434),0.7481065901084935,0.7805850744207347,0.8161656548992379,0,0,0,0,0,0,0,0,0
1526,2023-01-10,광명(437),0.6451923467001194,0.7180232179540796,0.8534820354233067,0,0,0,0,0,0,0,0,0
1527,2023-01-10,군포(438),0.8304379848351927,0.6346074093318729,0.778849274375169,0,0,0,0,0,0,0,0,0
1528,2023-01-10,김포(441),0.3776153138383472,0.09240465328752887,0.05117985415582726,0,0,0,0,0,0,0,0,0
1529,2023-01-10,하남(444),0.4805295572467212,0.008988844665322099,-0.04211109715434476,0,0,0,0,0,0,0,0,0
1530,2023-01-10,의왕(445),0.5834438006550953,0.2800902226874941,0.12581261520396494,0,0,0,0,0,0,0,0,0
1531,2023-01-10,포천(504),0.5628609519734203,-0.19955067689019482,-0.47124947318113586,1,1,0,0,0,0,0,0,0
1532,2023-01-10,가평조종(505),0.5216952546100707,-0.4080901984457117,-0.7511223271116518,1,1,0,0,0,0,0,0,0
1533,2023-01-10,안성(516),0.5216952546100707,0.02984279682087381,-0.060769287416379096,0,1,0,0,0,0,0,0,0
1534,2023-01-10,간성(517),0.8304379848351927,0.551191600709666,0.2564199470382058,0,0,0,0,0,0,0,0,0
1535,2023-01-10,평창(526),0.6657751953817945,-0.4497981027568151,-0.7324641368496175,0,1,0,0,0,0,0,0,0
1536,2023-01-10,의정부(532),0.45994670856504627,0.050696748976425496,-0.09808566794044793,0,0,0,0,0,0,0,0,0
1537,2023-01-10,횡성(536),0.8510208335168675,-0.15784277257909143,-0.47124947318113586,1,1,0,0,0,0,0,0,0
1538,2023-01-10,고양(540),0.5834438006550953,0.008988844665322099,-0.1540602387265511,0,0,0,0,0,0,0,0,0
1539,2023-01-10,남양주(541),0.60402664933677,-0.05357301180133298,-0.17271842898858544,0,0,0,0,0,0,0,0,0
1540,2023-01-10,안산(545),0.7275237414268187,-0.2621125333568499,-0.5645404244913078,0,0,0,0,0,0,0,0,0
1541,2023-01-10,경기광주(546),0.6246094980184447,0.15496650975418397,-0.023452906892310253,0,0,0,0,0,0,0,0,0
1542,2023-01-10,여주(548),0.25411822174829823,0.09240465328752887,-0.04211109715434476,1,1,0,0,0,0,0,0,0
1543,2023-01-10,용인(549),0.60402664933677,-0.05357301180133298,-0.1540602387265511,0,0,0,0,0,0,0,0,0
1544,2023-01-10,오산(550),0.5628609519734203,0.13411255759863228,-0.11674385820248227,0,0,0,0,0,0,0,0,0
1545,2023-01-10,평택(551),0.6451923467001194,0.32179812699859744,0.1071544249419306,0,0,0,0,0,0,0,0,0
1546,2023-01-10,화천(555),0.2335353730666235,-0.5749218156901252,-0.7138059465875832,0,0,0,0,0,0,0,0,0
1547,2023-01-10,양구(556),0.4805295572467212,-0.720899480778987,-1.0123369907801336,1,1,1,0,0,0,0,0,0
1548,2023-01-10,시흥(565),0.5216952546100707,-0.03271905964578128,-0.17271842898858544,0,0,0,0,0,0,0,0,0
1549,2023-01-10,구리(569),0.6451923467001194,0.3426520791541492,0.2564199470382058,0,0,0,0,0,0,0,0,0
1550,2023-01-10,화성(571),0.5834438006550953,0.3009441748430458,0.20044537625210262,0,0,0,0,0,0,0,0,0
1551,2023-01-10,성남(572),0.6863580440634692,0.25923627053194237,0.20044537625210262,0,0,0,0,0,0,0,0,0
1552,2023-01-10,과천(590),0.8304379848351927,0.13411255759863228,-0.060769287416379096,0,0,0,0,0,0,0,0,0
1553,2023-01-10,단양(601),0.8304379848351927,0.09240465328752887,-0.060769287416379096,0,0,0,0,0,0,0,0,0
1554,2023-01-10,진천(602),0.8921865308802174,0.11325860544308056,-0.023452906892310253,0,1,0,0,0,0,0,0,0
1555,2023-01-10,괴산(603),0.8716036821985426,-0.2621125333568499,-0.4899076634431705,1,1,0,0,0,0,0,0,0
1556,2023-01-10,옥천(604),1.0156836229702662,0.050696748976425496,-0.28466757056079195,1,1,0,0,0,0,0,0,0
1557,2023-01-10,홍북(608),0.41878101120169664,0.07155070113197719,0.013863473631758586,0,1,0,0,0,0,0,0,0
1558,2023-01-10,공주(612),0.6657751953817945,-0.011865107490229588,-0.24735119003672312,1,1,0,0,0,0,0,0,0
1559,2023-01-10,서천(614),0.3158667677933226,0.13411255759863228,0.12581261520396494,1,1,0,0,0,0,0,0,0
1560,2023-01-10,논산(615),0.7892722874718433,0.07155070113197719,-0.1540602387265511,1,1,0,0,0,0,0,0,0
1561,2023-01-10,당진(616),0.3776153138383472,0.02984279682087381,0.06983804441786176,0,0,0,0,0,0,0,0,0
1562,2023-01-10,청양(618),0.6451923467001194,-0.15784277257909143,-0.4899076634431705,1,1,0,0,0,0,0,0,0
1563,2023-01-10,음성(619),0.6657751953817945,-0.2621125333568499,-0.4525912829191015,1,1,0,0,0,0,0,0,0
1564,2023-01-10,증평(623),0.5834438006550953,0.050696748976425496,-0.04211109715434476,0,0,0,0,0,0,0,0,0
1565,2023-01-10,태안(627),0.3981981625200219,0.3426520791541492,0.3497108983483778,0,0,0,0,0,0,0,0,0
1566,2023-01-10,예산(628),0.5216952546100707,0.13411255759863228,0.03252166389379292,0,1,0,0,0,0,0,0,0
1567,2023-01-10,아산(634),0.43936385988337157,0.11325860544308056,0.06983804441786176,0,0,0,0,0,0,0,0,0
1568,2023-01-10,계룡(636),0.7275237414268187,-0.2829664855124016,-0.6205149952774112,0,0,0,0,0,0,0,0,0
1569,2023-01-10,연천청산(652),0.2335353730666235,-0.47065205491236684,-0.5085658537052048,1,1,0,0,0,0,0,0,0
1570,2023-01-10,양양(670),1.11859786637864,1.2393720218428719,0.6295837522788938,0,0,0,0,0,0,0,0,0
1571,2023-01-10,무안(699),0.8716036821985426,0.42606788777635596,-0.023452906892310253,0,0,0,0,0,0,0,0,0
1572,2023-01-10,무주(701),1.1391807150603148,-0.07442696395688465,-0.47124947318113586,0,0,0,0,0,0,0,0,0
1573,2023-01-10,익산(702),0.6863580440634692,0.25923627053194237,0.12581261520396494,0,0,0,0,0,0,0,0,0
1574,2023-01-10,진안(703),0.7892722874718433,0.050696748976425496,-0.47124947318113586,1,1,0,0,0,0,0,0,0
1575,2023-01-10,담양(706),1.447923445285437,0.5303376485541145,-0.0047947166302759175,0,0,0,0,0,0,0,0,0
1576,2023-01-10,구례(709),1.6331690834205101,0.42606788777635596,-0.17271842898858544,0,0,0,0,0,0,0,0,0
1577,2023-01-10,나주(710),1.2832606558320387,0.36350603130970083,-0.17271842898858544,0,0,0,0,0,0,0,0,0
1578,2023-01-10,순천시(712),1.653751932102185,1.0099785481318033,0.5549509912307562,0,0,0,0,0,0,0,0,0
1579,2023-01-10,광양읍(713),1.7155004781472096,1.0516864524429068,0.4803182301826186,0,0,0,0,0,0,0,0,0
1580,2023-01-10,장성(730),1.242094958468689,0.3009441748430458,-0.07942747767841343,0,0,0,0,0,0,0,0,0
1581,2023-01-10,영암(731),1.3244263531953882,0.2800902226874941,-0.3033257608228263,0,0,0,0,0,0,0,0,0
1582,2023-01-10,보성(732),1.2626778071503637,0.42606788777635596,-0.19137661925061994,0,0,0,0,0,0,0,0,0
1583,2023-01-10,완주(734),0.9539350769252415,0.17582046190973563,-0.19137661925061994,0,0,0,0,0,0,0,0,0
1584,2023-01-10,김제(737),0.5011124059283959,0.36350603130970083,0.38702727887244665,0,0,0,0,0,0,0,0,0
1585,2023-01-10,화순(741),1.6331690834205101,0.6346074093318729,-0.023452906892310253,0,0,0,0,0,0,0,0,0
1586,2023-01-10,함평(754),1.1597635637419896,0.21752836622083901,-0.24735119003672312,0,0,0,0,0,0,0,0,0
1587,2023-01-10,곡성(768),1.2832606558320387,0.32179812699859744,-0.023452906892310253,0,1,0,0,0,0,0,0,0
1588,2023-01-10,압해도(789),0.6451923467001194,0.6346074093318729,0.6482419425409282,0,0,0,0,0,0,0,0,0
1589,2023-01-10,영양(801),0.8921865308802174,-0.1786967247346431,-0.5645404244913078,0,0,0,0,0,0,0,0,0
1590,2023-01-10,성주(810),1.3038435045137133,0.25923627053194237,-0.34064214134689513,0,0,0,0,0,0,0,0,0
1591,2023-01-10,고령(812),1.1597635637419896,0.21752836622083901,-0.32198395108486083,1,1,0,0,0,0,0,0,0
1592,2023-01-10,청도(813),1.3861748992404128,0.3009441748430458,-0.3033257608228263,0,0,0,0,0,0,0,0,0
1593,2023-01-10,예천(815),0.7686894387901686,0.02984279682087381,-0.28466757056079195,0,1,0,0,0,0,0,0,0
1594,2023-01-10,김천(822),0.9951007742885913,-0.34552834197905663,-0.8444132784218239,0,0,0,0,0,0,0,0,0
1595,2023-01-10,군위(823),1.0774321690152906,-0.05357301180133298,-0.4525912829191015,1,1,1,0,0,0,0,0,0
1596,2023-01-10,칠곡(825),1.1803464124236647,0.551191600709666,0.4616600399205842,0,0,0,0,0,0,0,0,0
1597,2023-01-10,경산(827),1.1597635637419896,0.6763153136429763,0.3497108983483778,0,0,0,0,0,0,0,0,0
1598,2023-01-10,삼척(876),1.3244263531953882,1.3853496869317337,1.37591136276027,0,0,0,0,0,0,0,0,0
1599,2023-01-10,속초(90),0.9127693795618921,0.9265627395095964,0.8348238451612723,0,0,0,0,0,0,0,0,0
1600,2023-01-10,삼천포(907),1.3655920505587376,1.4062036390872854,1.0214057477816163,0,0,0,0,0,0,0,0,0
1601,2023-01-10,고성(918),1.4067577479220874,0.9891245959762517,0.312394517824309,0,0,0,0,0,0,0,0,0
1602,2023-01-10,창녕(919),1.3244263531953882,0.5303376485541145,0.1071544249419306,0,0,0,0,0,0,0,0,0
1603,2023-01-10,함안(920),1.4273405966037622,0.48862974424301103,-0.24735119003672312,0,0,0,0,0,0,0,0,0
1604,2023-01-10,북춘천(93),0.3158667677933226,-0.47065205491236684,-0.6018568050153769,0,0,0,0,0,0,0,0,0
1605,2023-01-10,하동(932),1.5714205373754857,0.8431469308873898,0.3497108983483778,0,0,0,0,0,0,0,0,0
1606,2023-01-10,철원(95),0.08945543229489983,-0.9294390023345039,-1.217577083662512,1,1,1,0,0,0,0,0,0
1607,2023-01-10,동두천(98),0.5011124059283959,-0.13698882042353974,-0.32198395108486083,0,0,0,0,0,0,0,0,0
1608,2023-01-10,파주(99),0.25411822174829823,-0.3663822941346084,-0.3966167121329985,0,1,0,0,0,0,0,0,0
1609,2023-01-11,북강릉(104),1.9213289649639576,2.031822203753836,1.7863915485250268,0,0,0,0,0,0,0,0,0
1610,2023-01-11,동해(106),1.9419118136456324,2.094384060220491,1.7863915485250268,0,0,0,0,0,0,0,0,0
1611,2023-01-11,서울(108),0.8510208335168675,0.7180232179540796,0.778849274375169,0,0,0,0,0,0,0,0,0
1612,2023-01-11,인천(112),0.21295252438494858,0.5720455528652177,0.8721402256853411,0,0,0,0,0,0,0,0,0
1613,2023-01-11,원주(114),0.6863580440634692,0.3009441748430458,0.2750781373002401,0,0,0,0,0,0,0,0,0
1614,2023-01-11,울릉도(115),1.7155004781472096,2.031822203753836,2.3834536369101276,0,0,0,0,0,0,0,0,0
1615,2023-01-11,수원(119),0.4805295572467212,0.21752836622083901,0.23776175677617128,0,0,0,0,0,0,0,0,0
1616,2023-01-11,영월(121),0.8716036821985426,0.23838231837639073,0.03252166389379292,0,0,0,0,0,0,0,0,0
1617,2023-01-11,충주(127),0.6451923467001194,0.008988844665322099,-0.023452906892310253,0,0,0,0,0,0,0,0,0
1618,2023-01-11,서산(129),0.9951007742885913,0.25923627053194237,0.0884962346798961,0,0,0,0,0,0,0,0,0
1619,2023-01-11,울진(130),2.2506545438707546,2.031822203753836,2.103580782979612,0,0,0,0,0,0,0,0,0
1620,2023-01-11,청주(131),0.9127693795618921,0.7180232179540796,0.6295837522788938,0,0,0,0,0,0,0,0,0
1621,2023-01-11,대전(133),1.2832606558320387,0.6346074093318729,0.405685469134481,0,0,0,0,0,0,0,0,0
1622,2023-01-11,추풍령(135),1.0774321690152906,0.36350603130970083,-0.0047947166302759175,0,0,0,0,0,0,0,0,0
1623,2023-01-11,안동(136),1.1803464124236647,0.48862974424301103,0.1071544249419306,0,0,0,0,0,0,0,0,0
1624,2023-01-11,상주(137),1.345009201877063,0.5303376485541145,0.14447080546599927,0,0,0,0,0,0,0,0,0
1625,2023-01-11,포항(138),1.8184147215555835,1.844136634353871,1.7490751680009582,0,0,0,0,0,0,0,0,0
1626,2023-01-11,군산(140),1.0156836229702662,0.4677757920874593,0.3683690886104122,0,0,0,0,0,0,0,0,0
1627,2023-01-11,대구(143),1.5920033860571607,1.0516864524429068,0.6669001328029626,0,0,0,0,0,0,0,0,0
1628,2023-01-11,전주(146),1.2832606558320387,0.9474166916651483,0.7415328938511002,0,0,0,0,0,0,0,0,0
1629,2023-01-11,울산(152),2.1683231491440553,1.8232826821983192,1.3572531724982355,0,0,0,0,0,0,0,0,0
1630,2023-01-11,창원(155),1.5096719913304615,1.3853496869317337,1.1333548893538228,0,0,0,0,0,0,0,0,0
1631,2023-01-11,광주(156),1.6331690834205101,1.3227878304650786,1.1146966990917884,0,0,0,0,0,0,0,0,0
1632,2023-01-11,부산(159),1.756666175510559,2.031822203753836,2.047606212193508,0,0,0,0,0,0,0,0,0
1633,2023-01-11,통영(162),1.6743347807838598,1.6773050171094572,1.6184678361667173,0,0,0,0,0,0,0,0,0
1634,2023-01-11,목포(165),1.3861748992404128,1.3019338783095271,1.2639622211880635,0,0,0,0,0,0,0,0,0
1635,2023-01-11,여수(168),1.6125862347388356,1.6981589692650092,1.693100597214855,0,0,0,0,0,0,0,0,0
1636,2023-01-11,흑산도(169),0.9127693795618921,1.4896194477094922,1.7677333582629922,0,0,0,0,0,0,0,0,0
1637,2023-01-11,완도(170),1.9419118136456324,1.5938892084872507,1.469202314070442,0,0,0,0,0,0,0,0,0
1638,2023-01-11,고창(172),1.6743347807838598,0.7388771701096314,0.4616600399205842,0,0,0,0,0,0,0,0,0
1639,2023-01-11,제주(184),2.394734484642478,2.44890124686487,2.4767445882202996,0,0,0,0,0,0,0,0,0
1640,2023-01-11,진주(192),1.859580418918933,0.7388771701096314,0.23776175677617128,0,0,0,0,0,0,0,0,0
1641,2023-01-11,양평(202),0.33644961647499755,0.07155070113197719,0.06983804441786176,0,0,0,0,0,0,0,0,0
1642,2023-01-11,이천(203),0.5834438006550953,0.11325860544308056,-0.11674385820248227,0,0,0,0,0,0,0,0,0
1643,2023-01-11,인제(211),0.7275237414268187,-0.09528091611243636,-0.3966167121329985,0,0,0,0,0,0,0,0,0
1644,2023-01-11,홍천(212),0.5834438006550953,-0.15784277257909143,-0.3033257608228263,0,0,0,0,0,0,0,0,0
1645,2023-01-11,태백(216),0.7686894387901686,0.6554613614874245,0.592267371754825,0,0,0,0,0,0,0,0,0
1646,2023-01-11,정선군(217),0.706940892745144,0.09240465328752887,-0.04211109715434476,0,0,0,0,0,0,0,0,0
1647,2023-01-11,제천(221),0.45994670856504627,-0.32467438982350494,-0.4899076634431705,0,1,0,0,0,0,0,0,0
1648,2023-01-11,보은(226),0.8716036821985426,0.15496650975418397,-0.09808566794044793,0,0,0,0,0,0,0,0,0
1649,2023-01-11,천안(232),0.7892722874718433,0.13411255759863228,-0.0047947166302759175,0,0,0,0,0,0,0,0,0
1650,2023-01-11,보령(235),0.7686894387901686,0.5720455528652177,0.6109255620168594,0,0,0,0,0,0,0,0,0
1651,2023-01-11,부여(236),1.0980150176969654,0.19667441406528732,0.03252166389379292,0,0,0,0,0,0,0,0,0
1652,2023-01-11,금산(238),1.345009201877063,0.23838231837639073,-0.04211109715434476,0,0,0,0,0,0,0,0,0
1653,2023-01-11,세종(239),0.9951007742885913,0.551191600709666,0.3497108983483778,0,0,0,0,0,0,0,0,0
1654,2023-01-11,부안(243),1.0774321690152906,0.6346074093318729,0.5176346107066874,0,0,0,0,0,0,0,0,0
1655,2023-01-11,임실(244),1.4273405966037622,0.40521393562080427,0.21910356651413695,0,0,0,0,0,0,0,0,0
1656,2023-01-11,정읍(245),1.11859786637864,0.7805850744207347,0.5176346107066874,0,0,0,0,0,0,0,0,0
1657,2023-01-11,남원(247),1.4067577479220874,0.6346074093318729,0.3683690886104122,0,0,0,0,0,0,0,0,0
1658,2023-01-11,장수(248),1.2832606558320387,0.21752836622083901,0.03252166389379292,0,0,0,0,0,0,0,0,0
1659,2023-01-11,영광군(252),1.550837688693811,0.6554613614874245,0.405685469134481,0,0,0,0,0,0,0,0,0
1660,2023-01-11,김해시(253),1.9419118136456324,1.635597112798354,1.338594982236201,0,0,0,0,0,0,0,0,0
1661,2023-01-11,순창군(254),1.447923445285437,0.5094836963985627,0.29373632756227464,0,0,0,0,0,0,0,0,0
1662,2023-01-11,양산시(257),2.003660359690657,1.2810799261539751,1.002747557519582,0,0,0,0,0,0,0,0,0
1663,2023-01-11,강진군(259),2.0242432083723316,1.1142483089095618,0.6482419425409282,0,0,0,0,0,0,0,0,0
1664,2023-01-11,장흥(260),1.9830775110089818,0.9265627395095964,0.312394517824309,0,0,0,0,0,0,0,0,0
1665,2023-01-11,해남(261),1.9419118136456324,0.9474166916651483,0.38702727887244665,0,0,0,0,0,0,0,0,0
1666,2023-01-11,고흥(262),1.8389975702372583,1.0099785481318033,0.6295837522788938,0,0,0,0,0,0,0,0,0
1667,2023-01-11,의령군(263),2.1889059978257297,0.7597311222651829,0.23776175677617128,0,0,0,0,0,0,0,0,0
1668,2023-01-11,함양군(264),1.859580418918933,0.4677757920874593,0.06983804441786176,0,0,0,0,0,0,0,0,0
1669,2023-01-11,진도군ASOS(268),1.9213289649639576,1.0308325002873548,0.6482419425409282,0,0,0,0,0,0,0,0,0
1670,2023-01-11,봉화(271),1.242094958468689,0.3426520791541492,0.21910356651413695,0,0,0,0,0,0,0,0,0
1671,2023-01-11,영주(272),1.1597635637419896,0.3843599834652526,-0.09808566794044793,0,0,0,0,0,0,0,0,0
1672,2023-01-11,문경(273),1.3861748992404128,0.5928995050207695,0.14447080546599927,0,0,0,0,0,0,0,0,0
1673,2023-01-11,청송군(276),1.2832606558320387,0.07155070113197719,-0.4899076634431705,0,0,0,0,0,0,0,0,0
1674,2023-01-11,영덕(277),1.6743347807838598,1.6981589692650092,1.4878605043324764,0,0,0,0,0,0,0,0,0
1675,2023-01-11,의성(278),1.3861748992404128,0.09240465328752887,-0.3779585218709638,0,1,0,0,0,0,0,0,0
1676,2023-01-11,구미(279),1.6125862347388356,0.5928995050207695,0.312394517824309,0,0,0,0,0,0,0,0,0
1677,2023-01-11,영천(281),1.447923445285437,0.5928995050207695,0.1071544249419306,0,0,0,0,0,0,0,0,0
1678,2023-01-11,경주시(283),1.9419118136456324,0.8640008830429414,0.4616600399205842,0,0,0,0,0,0,0,0,0
1679,2023-01-11,거창(284),1.9213289649639576,0.5094836963985627,-0.13540204846451678,0,0,0,0,0,0,0,0,0
1680,2023-01-11,합천(285),1.8184147215555835,0.6971692657985279,0.2750781373002401,0,0,0,0,0,0,0,0,0
1681,2023-01-11,밀양(288),1.8389975702372583,0.822292978731838,0.4803182301826186,0,0,0,0,0,0,0,0,0
1682,2023-01-11,산청(289),1.9419118136456324,0.6554613614874245,0.0884962346798961,0,0,0,0,0,0,0,0,0
1683,2023-01-11,거제(294),1.550837688693811,1.4896194477094922,1.282620411450098,0,0,0,0,0,0,0,0,0
1684,2023-01-11,남해(295),1.8184147215555835,1.3644957347761821,1.0773803185677195,0,0,0,0,0,0,0,0,0
1685,2023-01-11,부천(433),0.17178682702159911,0.21752836622083901,0.3683690886104122,0,0,0,0,0,0,0,0,0
1686,2023-01-11,안양(434),0.7275237414268187,0.8640008830429414,1.0400639380436507,0,0,0,0,0,0,0,0,0
1687,2023-01-11,광명(437),0.60402664933677,0.822292978731838,0.8907984159473754,0,0,0,0,0,0,0,0,0
1688,2023-01-11,군포(438),0.7481065901084935,0.6554613614874245,0.7975074646372033,0,0,0,0,0,0,0,0,0
1689,2023-01-11,김포(441),0.5216952546100707,0.3009441748430458,0.29373632756227464,0,0,0,0,0,0,0,0,0
1690,2023-01-11,하남(444),0.45994670856504627,0.17582046190973563,0.21910356651413695,0,0,0,0,0,0,0,0,0
1691,2023-01-11,의왕(445),0.5628609519734203,0.48862974424301103,0.44300184965854983,0,0,0,0,0,0,0,0,0
1692,2023-01-11,포천(504),0.5628609519734203,-0.11613486826798802,-0.32198395108486083,0,0,0,0,0,0,0,0,0
1693,2023-01-11,가평조종(505),0.5834438006550953,-0.2412585812012982,-0.5458822342292735,0,0,0,0,0,0,0,0,0
1694,2023-01-11,안성(516),0.5628609519734203,0.11325860544308056,0.0884962346798961,0,0,0,0,0,0,0,0,0
1695,2023-01-11,간성(517),1.6125862347388356,1.635597112798354,0.7042165133270315,0,0,0,0,0,0,0,0,0
1696,2023-01-11,평창(526),0.6657751953817945,-0.34552834197905663,-0.6018568050153769,0,1,0,0,0,0,0,0,0
1697,2023-01-11,의정부(532),0.5422781032917456,0.13411255759863228,0.06983804441786176,0,0,0,0,0,0,0,0,0
1698,2023-01-11,횡성(536),0.7892722874718433,-0.11613486826798802,-0.32198395108486083,0,0,0,0,0,0,0,0,0
1699,2023-01-11,고양(540),0.6657751953817945,0.23838231837639073,0.18178718599006813,0,0,0,0,0,0,0,0,0
1700,2023-01-11,남양주(541),0.6451923467001194,0.050696748976425496,-0.060769287416379096,0,0,0,0,0,0,0,0,0
1701,2023-01-11,안산(545),0.6863580440634692,-0.19955067689019482,-0.47124947318113586,0,0,0,0,0,0,0,0,0
1702,2023-01-11,경기광주(546),0.6246094980184447,0.17582046190973563,0.03252166389379292,0,0,0,0,0,0,0,0,0
1703,2023-01-11,여주(548),0.29528391911164786,0.09240465328752887,0.1071544249419306,0,0,0,0,0,0,0,0,0
1704,2023-01-11,용인(549),0.6863580440634692,0.050696748976425496,0.03252166389379292,0,0,0,0,0,0,0,0,0
1705,2023-01-11,오산(550),0.5628609519734203,0.15496650975418397,0.14447080546599927,0,0,0,0,0,0,0,0,0
1706,2023-01-11,평택(551),0.6451923467001194,0.3843599834652526,0.29373632756227464,0,0,0,0,0,0,0,0,0
1707,2023-01-11,화천(555),0.1512039783399242,-0.47065205491236684,-0.6391731855394456,0,0,0,0,0,0,0,0,0
1708,2023-01-11,양구(556),0.5628609519734203,-0.5749218156901252,-0.9003878492079272,0,1,0,0,0,0,0,0,0
1709,2023-01-11,시흥(565),0.43936385988337157,0.050696748976425496,-0.0047947166302759175,0,0,0,0,0,0,0,0,0
1710,2023-01-11,구리(569),0.7481065901084935,0.40521393562080427,0.405685469134481,0,0,0,0,0,0,0,0,0
1711,2023-01-11,화성(571),0.5216952546100707,0.40521393562080427,0.498976420444653,0,0,0,0,0,0,0,0,0
1712,2023-01-11,성남(572),0.6657751953817945,0.3426520791541492,0.4243436593965154,0,0,0,0,0,0,0,0,0
1713,2023-01-11,과천(590),0.7275237414268187,0.21752836622083901,0.16312899572803377,0,0,0,0,0,0,0,0,0
1714,2023-01-11,단양(601),0.9539350769252415,0.13411255759863228,0.05117985415582726,0,0,0,0,0,0,0,0,0
